collision_index,severe_or_fatal,fatal,number_of_casualties,vulnerable_casualties,number_of_vehicles,speed_limit,rural,darkness,adverse_weather,wet_or_icy,junction_present,weekend,road_type_label,light_label,weather_label,surface_label,area_label,longitude,latitude
2023501312464,0,0,1,0,1,30,1,1,0,0,0,1,Unknown,Darkness - no lighting,Fine no high winds,Dry,Rural,-4.807757,50.372374
2023501313028,1,0,1,0,2,30,1,0,0,0,1,0,Single carriageway,Daylight,Fine no high winds,Dry,Rural,-3.632804,50.585122
2023501313083,0,0,1,0,2,40,1,0,0,0,0,0,Single carriageway,Daylight,Fine no high winds,Dry,Rural,-4.84433,50.34306
2023501313133,0,0,1,0,2,30,0,0,0,0,0,0,Roundabout,Daylight,Fine no high winds,Dry,Urban,-4.1272,51.205499
2023501313360,0,0,2,0,2,50,1,0,0,0,1,0,Single carriageway,Daylight,Fine no high winds,Dry,Rural,-3.300776,50.942696
2023501313550,0,0,1,0,1,60,1,1,0,0,0,0,Single carriageway,Darkness - no lighting,Fine no high winds,Dry,Rural,-4.32954,50.83907
2023501313553,1,0,1,0,1,60,1,1,0,0,0,0,Single carriageway,Darkness - no lighting,Fine no high winds,Dry,Rural,-3.838832,50.387836
2023501313971,0,0,1,0,1,30,1,0,0,0,1,0,Single carriageway,Daylight,Fine no high winds,Dry,Rural,-5.149491,50.344354
2023501314037,0,0,1,1,1,30,0,0,0,0,1,0,Single carriageway,Daylight,Fine no high winds,Dry,Urban,-3.525789,50.730207
2023501314251,0,0,1,0,2,30,0,0,0,0,0,0,Single carriageway,Daylight,Fine no high winds,Dry,Urban,-5.104393,50.411938
2023501314535,1,0,1,0,2,60,1,0,0,0,1,1,Single carriageway,Daylight,Fine no high winds,Dry,Rural,-5.093275,50.311267
2023501314734,0,0,1,0,1,60,1,0,0,0,0,1,Single carriageway,Daylight,Fine no high winds,Dry,Rural,-5.132314,50.326441
2023501314966,1,0,1,0,2,40,0,0,0,0,1,0,Dual carriageway,Daylight,Fine no high winds,Dry,Urban,-3.584794,50.419348
2023501315038,1,0,1,0,2,60,1,0,0,0,0,1,Single carriageway,Daylight,Fine no high winds,Dry,Rural,-3.571311,50.547305
2023501315176,1,0,1,0,2,30,0,0,0,0,1,0,Single carriageway,Daylight,Fine no high winds,Dry,Urban,-3.521943,50.7414
2023501315597,0,0,1,1,1,30,0,0,0,0,0,0,Single carriageway,Daylight,Fine no high winds,Dry,Urban,-4.145045,50.368342
2023501315621,1,0,1,0,3,30,0,0,0,0,0,0,Dual carriageway,Daylight,Fine no high winds,Dry,Urban,-4.120827,50.368625
2023501315677,1,0,1,0,1,50,1,0,0,0,1,0,Single carriageway,Daylight,Fine no high winds,Dry,Rural,-4.494722,50.353151
2023501315995,0,0,1,0,1,60,1,0,0,0,0,0,Single carriageway,Daylight,Fine no high winds,Dry,Rural,-4.060404,51.207171
2023501316111,0,0,1,0,2,30,1,0,1,0,1,0,Single carriageway,Daylight,Other,Dry,Rural,-4.315805,50.519429
2023501316240,1,0,1,0,2,60,1,0,0,0,0,0,Single carriageway,Daylight,Fine no high winds,Dry,Rural,-3.860372,50.346543
2023501316550,0,0,1,0,2,60,1,0,0,0,0,0,Single carriageway,Daylight,Fine no high winds,Dry,Rural,-5.518923,50.141314
2023501316578,1,0,1,0,1,60,1,0,0,0,0,0,Single carriageway,Daylight,Fine no high winds,Dry,Rural,-4.176464,50.561118
2023501316904,0,0,1,1,2,30,1,0,0,0,0,0,Single carriageway,Daylight,Fine no high winds,Dry,Rural,-4.179939,51.056784
2023501317136,0,0,2,0,2,60,1,0,1,1,0,1,Single carriageway,Daylight,Raining no high winds,Wet or damp,Rural,-4.150892,50.842663
2023501317233,0,0,1,0,1,60,1,1,0,0,1,1,Single carriageway,Darkness - no lighting,Fine no high winds,Dry,Rural,-3.537488,50.351235
2023501317267,1,0,1,0,2,60,1,0,0,0,1,1,Single carriageway,Daylight,Fine no high winds,Dry,Rural,-4.856346,50.314673
2023501317406,0,0,2,0,1,60,1,0,0,0,0,1,Single carriageway,Daylight,Fine no high winds,Dry,Rural,-4.892285,50.36145
2023501317468,0,0,1,1,2,30,1,0,0,0,1,1,Single carriageway,Daylight,Fine no high winds,Dry,Rural,-4.384852,50.901449
2023501317527,0,0,1,0,1,60,1,1,0,0,0,1,Single carriageway,Darkness - no lighting,Fine no high winds,Dry,Rural,-4.540621,50.650178
2023501317759,0,0,1,0,1,60,1,0,0,0,0,0,Single carriageway,Daylight,Fine no high winds,Dry,Rural,-5.274957,50.157896
2023501317881,0,0,1,0,2,60,1,0,0,0,0,1,Single carriageway,Daylight,Fine no high winds,Dry,Rural,-4.917854,50.462503
2023501317899,0,0,2,0,1,60,1,0,0,0,0,0,Single carriageway,Daylight,Fine no high winds,Dry,Rural,-3.991236,51.101792
2023501318359,0,0,1,0,2,30,1,0,0,0,1,0,Single carriageway,Daylight,Fine no high winds,Dry,Rural,-3.695906,50.439897
2023501318555,0,0,1,0,2,30,0,0,0,0,1,0,Single carriageway,Daylight,Fine no high winds,Dry,Urban,-4.13922,50.538127
2023501318742,1,0,4,0,4,40,1,0,0,0,0,1,Single carriageway,Daylight,Fine no high winds,Dry,Rural,-4.574085,50.661667
2023501319210,0,0,1,0,2,30,0,0,0,0,1,0,Dual carriageway,Daylight,Fine no high winds,Dry,Urban,-4.168898,50.373971
2023501319408,0,0,1,1,1,30,1,0,0,0,0,0,Unknown,Daylight,Fine no high winds,Dry,Rural,-5.341426,50.18773
2023501319532,0,0,1,0,2,30,1,0,0,0,1,0,Single carriageway,Daylight,Fine no high winds,Dry,Rural,-3.003096,50.775499
2023501319587,1,0,1,0,3,60,1,0,0,0,0,0,Single carriageway,Daylight,Fine no high winds,Dry,Rural,-5.359446,50.129661
2023501319682,1,0,1,0,1,60,1,0,0,0,0,1,Single carriageway,Daylight,Fine no high winds,Dry,Rural,-4.702708,50.374154
2023501319846,0,0,1,0,2,20,1,0,0,0,1,0,Single carriageway,Daylight,Fine no high winds,Dry,Rural,-3.721455,50.27093
2023501319900,0,0,1,0,2,30,1,0,0,0,0,1,Single carriageway,Daylight,Fine no high winds,Dry,Rural,-4.064488,50.85785
2023501320277,0,0,1,0,2,60,1,0,0,0,0,0,Single carriageway,Daylight,Fine no high winds,Dry,Rural,-5.567693,50.069263
2023501320963,0,0,1,0,1,60,1,1,1,1,0,0,Single carriageway,Darkness - no lighting,Raining no high winds,Wet or damp,Rural,-3.671372,50.882958
2023501321017,0,0,1,0,2,30,1,0,0,0,0,0,Single carriageway,Daylight,Fine no high winds,Dry,Rural,-3.814526,50.357314
2023501321264,0,0,1,0,1,60,1,0,1,1,0,0,Single carriageway,Daylight,Raining no high winds,Wet or damp,Rural,-4.173812,50.958832
2023501321332,1,0,1,1,1,20,0,0,0,0,0,0,Single carriageway,Daylight,Fine no high winds,Dry,Urban,-3.472372,50.73843
2023501321455,0,0,1,0,2,30,0,0,0,0,1,0,Single carriageway,Daylight,Fine no high winds,Dry,Urban,-4.181795,50.404904
2023501322307,1,0,1,1,2,30,1,0,0,0,1,1,Single carriageway,Daylight,Fine no high winds,Dry,Rural,-5.085284,50.222548
2023501322406,1,0,1,0,1,60,1,0,0,0,0,0,Single carriageway,Daylight,Fine no high winds,Dry,Rural,-3.60529,50.818667
2023501322517,0,0,1,1,2,30,0,0,0,0,1,1,Single carriageway,Daylight,Fine no high winds,Dry,Urban,-3.512308,50.387801
2023501322525,1,0,1,0,1,60,1,1,1,0,0,1,Single carriageway,Darkness - no lighting,Raining no high winds,Dry,Rural,-4.397591,50.474104
2023501322580,0,0,1,0,1,60,1,0,0,0,0,1,Single carriageway,Daylight,Fine no high winds,Dry,Rural,-4.833121,50.527789
2023501322651,0,0,1,0,2,30,1,0,0,0,1,1,Single carriageway,Daylight,Fine no high winds,Dry,Rural,-3.832644,51.226627
2023501322653,0,0,1,1,2,30,0,0,1,1,0,0,Roundabout,Daylight,Other,Wet or damp,Urban,-4.063417,50.359396
2023501322803,0,0,1,0,2,60,1,0,0,0,0,0,Single carriageway,Daylight,Fine no high winds,Dry,Rural,-4.121601,50.963696
2023501322939,0,0,1,0,2,60,1,0,0,0,0,0,Single carriageway,Daylight,Fine no high winds,Dry,Rural,-3.640659,50.457022
2023501322951,0,0,1,0,3,60,1,0,0,0,0,0,Single carriageway,Daylight,Fine no high winds,Dry,Rural,-5.153516,50.298394
2023501322976,0,0,1,0,2,30,1,0,0,0,0,0,Single carriageway,Daylight,Fine no high winds,Dry,Rural,-5.479405,50.181794
2023501322990,1,0,2,0,2,60,1,0,0,0,0,1,Single carriageway,Daylight,Fine no high winds,Dry,Rural,-3.069206,50.865766
2023501323034,0,0,1,0,1,70,1,0,0,0,0,0,Dual carriageway,Daylight,Fine no high winds,Dry,Rural,-3.400665,50.827815
2023501323405,0,0,1,0,1,60,1,1,1,1,0,0,Roundabout,Darkness - lights lit,Raining no high winds,Wet or damp,Rural,-4.130729,51.179291
2023501323597,0,0,1,0,2,30,0,0,0,0,1,0,Single carriageway,Daylight,Fine no high winds,Dry,Urban,-5.540946,50.118252
2023501323677,1,0,2,0,3,30,0,0,0,0,1,0,Single carriageway,Daylight,Fine no high winds,Dry,Urban,-4.21249,51.031332
2023501323760,0,0,2,0,1,30,0,0,0,0,0,0,Single carriageway,Daylight,Fine no high winds,Dry,Urban,-3.559711,50.432674
2023501323904,0,0,1,1,2,30,0,0,0,0,0,0,Single carriageway,Daylight,Fine no high winds,Dry,Urban,-3.524432,50.701491
2023501324048,0,0,2,0,2,60,1,0,0,0,0,0,Single carriageway,Daylight,Fine no high winds,Dry,Rural,-5.162512,50.149168
2023501324146,0,0,2,0,2,30,0,0,0,0,1,0,Single carriageway,Daylight,Fine no high winds,Dry,Urban,-4.148434,50.375826
2023501324238,0,0,1,0,2,60,1,0,1,1,0,0,Single carriageway,Daylight,Raining no high winds,Wet or damp,Rural,-3.864143,51.100812
2023501324381,0,0,1,1,2,30,0,0,0,0,1,0,Single carriageway,Daylight,Fine no high winds,Dry,Urban,-4.074186,50.38902
2023501324527,0,0,1,0,1,60,1,1,0,0,0,0,Single carriageway,Darkness - no lighting,Fine + high winds,Dry,Rural,-3.804324,50.272865
2023501324589,0,0,1,1,2,30,0,0,1,1,1,0,Single carriageway,Daylight,Raining no high winds,Wet or damp,Urban,-3.485656,50.721579
2023501324655,0,0,1,0,2,30,1,0,0,0,0,0,Single carriageway,Daylight,Fine no high winds,Dry,Rural,-2.985982,50.777741
2023501324769,0,0,1,1,2,30,1,0,0,0,1,0,Single carriageway,Daylight,Fine no high winds,Dry,Rural,-5.241159,50.199957
2023501324804,1,0,2,0,1,40,0,0,0,0,0,0,Single carriageway,Daylight,Fine no high winds,Dry,Urban,-5.213712,50.247617
2023501324870,0,0,1,0,1,30,1,0,0,0,0,1,Single carriageway,Daylight,Fine no high winds,Dry,Rural,-4.06834,51.077133
2023501324997,0,0,4,0,4,40,0,0,1,0,0,0,Dual carriageway,Daylight,Other,Dry,Urban,-4.13144,50.410551
2023501325433,0,0,1,0,2,60,1,0,0,0,1,0,Single carriageway,Daylight,Fine no high winds,Dry,Rural,-4.333813,50.533272
2023501325885,0,0,1,0,2,60,1,0,1,1,0,0,Single carriageway,Daylight,Raining no high winds,Wet or damp,Rural,-5.395901,50.124704
2023501326193,0,0,1,0,2,30,0,0,0,1,1,0,Single carriageway,Daylight,Fine no high winds,Wet or damp,Urban,-3.580407,50.520461
2023501326385,1,0,1,1,2,30,0,1,0,0,1,0,Single carriageway,Darkness - lights lit,Fine no high winds,Dry,Urban,-3.466965,50.742293
2023501326418,1,0,2,0,3,60,1,0,0,1,0,0,Single carriageway,Daylight,Fine no high winds,Wet or damp,Rural,-4.256162,50.445543
2023501326428,0,0,2,0,2,30,0,0,0,0,0,0,Single carriageway,Daylight,Fine no high winds,Dry,Urban,-3.615683,50.533135
2023501326756,0,0,1,1,1,30,0,0,0,0,0,0,Single carriageway,Daylight,Fine no high winds,Dry,Urban,-3.535715,50.463051
2023501326773,0,0,1,0,3,30,0,0,0,0,0,1,Single carriageway,Daylight,Fine no high winds,Dry,Urban,-3.525941,50.478496
2023501326780,0,0,1,0,1,60,1,1,0,0,1,0,Single carriageway,Darkness - no lighting,Fine no high winds,Dry,Rural,-3.179101,50.877837
2023501327336,0,0,3,0,2,60,1,0,1,1,0,1,Single carriageway,Daylight,Raining no high winds,Wet or damp,Rural,-3.561652,50.361966
2023501327350,1,0,1,1,2,60,1,1,0,0,0,1,Single carriageway,Darkness - no lighting,Fine + high winds,Dry,Rural,-4.547677,50.762679
2023501327437,0,0,1,0,2,30,0,0,1,1,0,0,Roundabout,Daylight,Raining no high winds,Wet or damp,Urban,-4.152744,50.545351
2023501327528,0,0,1,0,2,40,1,0,0,0,1,1,Single carriageway,Daylight,Fine no high winds,Dry,Rural,-5.066408,50.260291
2023501327541,1,0,1,0,2,60,1,0,0,0,1,0,Single carriageway,Daylight,Fine no high winds,Dry,Rural,-4.926448,50.464293
2023501327973,1,0,2,0,2,60,1,0,0,0,0,1,Single carriageway,Daylight,Fine no high winds,Dry,Rural,-4.320086,50.503163
2023501328115,0,0,3,0,2,60,1,0,0,0,1,0,Single carriageway,Daylight,Fine no high winds,Dry,Rural,-4.946012,50.495624
2023501329098,0,0,1,0,2,60,1,0,0,0,0,0,Single carriageway,Daylight,Fine no high winds,Dry,Rural,-5.128099,50.16973
2023501329232,0,0,1,0,1,70,1,1,0,0,0,0,Dual carriageway,Darkness - no lighting,Fine no high winds,Dry,Rural,-4.451959,50.449432
2023501329255,1,0,1,0,1,60,1,0,0,0,0,0,Single carriageway,Daylight,Fine no high winds,Dry,Rural,-4.450428,50.739464
2023501329481,0,0,1,0,2,30,0,0,0,0,0,1,Single carriageway,Daylight,Fine no high winds,Dry,Urban,-3.509735,50.457347
2023501329690,0,0,3,0,2,60,1,0,1,1,0,1,Single carriageway,Daylight,Raining no high winds,Wet or damp,Rural,-4.198042,50.763231
2023501329834,0,0,1,0,2,30,1,1,0,1,1,1,Single carriageway,Darkness - lights lit,Fine + high winds,Wet or damp,Rural,-4.086356,50.491507
2023501330377,0,0,2,0,1,60,1,1,0,0,0,0,Single carriageway,Darkness - no lighting,Fine no high winds,Dry,Rural,-4.598871,50.447033
2023501330631,0,0,1,0,2,60,1,0,0,0,0,0,Single carriageway,Daylight,Fine no high winds,Dry,Rural,-3.981939,51.111842
2023501330721,0,0,1,0,2,30,1,0,1,1,0,0,Single carriageway,Daylight,Raining no high winds,Wet or damp,Rural,-4.528832,50.827372
2023501331047,0,0,1,0,3,60,1,0,0,0,1,0,Single carriageway,Daylight,Fine no high winds,Dry,Rural,-3.599255,50.948566
2023501331050,0,0,1,1,2,30,0,0,0,0,1,0,Single carriageway,Daylight,Fine no high winds,Dry,Urban,-3.514976,50.711723
2023501331114,0,0,1,1,2,40,1,0,0,0,0,0,Roundabout,Daylight,Fine no high winds,Dry,Rural,-5.069572,50.398542
2023501331245,0,0,2,0,1,70,1,1,0,0,0,0,Dual carriageway,Darkness - no lighting,Fine no high winds,Dry,Rural,-3.544211,50.628069
2023501331520,0,0,1,0,2,60,1,0,0,0,0,0,Roundabout,Daylight,Fine no high winds,Dry,Rural,-3.591484,50.456815
2023501331584,0,0,4,0,2,60,1,0,0,0,1,0,Single carriageway,Daylight,Fine no high winds,Dry,Rural,-4.34072,50.627106
2023501331592,1,1,1,0,2,60,1,0,0,0,1,0,Single carriageway,Daylight,Fine no high winds,Dry,Rural,-3.004042,50.769987
2023501331856,0,0,1,0,2,60,1,0,0,0,0,0,Single carriageway,Daylight,Fine no high winds,Dry,Rural,-3.297114,50.660725
2023501331946,0,0,1,0,2,30,1,0,0,0,1,1,Single carriageway,Daylight,Fine no high winds,Dry,Rural,-3.60125,50.604393
2023501331980,0,0,1,1,2,30,1,0,0,0,1,0,Single carriageway,Daylight,Fine no high winds,Dry,Rural,-4.981085,50.47414
2023501332081,0,0,1,1,1,30,1,0,0,0,0,0,Dual carriageway,Daylight,Fine no high winds,Dry,Rural,-3.329973,50.905388
2023501332116,1,0,1,1,1,30,0,0,0,0,1,1,Single carriageway,Daylight,Fine no high winds,Dry,Urban,-3.237524,50.680231
2023501332227,0,0,2,0,2,40,1,0,1,1,1,1,Dual carriageway,Daylight,Raining no high winds,Wet or damp,Rural,-3.459628,50.729228
2023501332360,0,0,1,0,2,60,1,0,0,0,0,0,Single carriageway,Daylight,Fine no high winds,Dry,Rural,-3.045012,50.783387
2023501332399,0,0,3,0,2,60,1,0,1,1,0,1,Single carriageway,Daylight,Raining no high winds,Wet or damp,Rural,-3.360732,50.855932
2023501332923,0,0,2,0,2,30,0,0,0,0,0,0,Single carriageway,Daylight,Fine no high winds,Dry,Urban,-4.057213,50.360918
2023501332970,0,0,1,1,1,30,0,0,0,0,0,0,Single carriageway,Daylight,Fine no high winds,Dry,Urban,-3.48684,50.90684
2023501332971,0,0,1,0,2,60,1,0,0,0,0,0,Dual carriageway,Daylight,Fine no high winds,Dry,Rural,-3.54116,50.655378
2023501333056,0,0,1,0,2,30,1,0,0,0,1,0,Single carriageway,Daylight,Fine no high winds,Dry,Rural,-5.348125,50.198162
2023501333384,0,0,1,0,2,40,1,0,1,0,0,1,Roundabout,Daylight,Other,Dry,Rural,-3.582712,50.473411
2023501333449,1,0,1,1,2,30,1,0,0,0,0,0,Single carriageway,Daylight,Fine no high winds,Dry,Rural,-4.21398,50.35175
2023501333615,0,0,1,0,2,30,0,0,1,1,1,0,Single carriageway,Daylight,Raining no high winds,Wet or damp,Urban,-4.095058,50.407714
2023501333932,0,0,1,0,2,30,0,0,0,0,1,0,Single carriageway,Daylight,Fine no high winds,Dry,Urban,-3.382793,50.633596
2023501333996,0,0,1,0,2,30,0,0,1,1,0,0,Single carriageway,Daylight,Raining no high winds,Wet or damp,Urban,-4.137399,50.372819
2023501334116,0,0,2,2,1,30,0,0,0,0,0,0,Dual carriageway,Daylight,Fine no high winds,Dry,Urban,-4.160079,50.412955
2023501334150,0,0,1,0,2,40,0,0,0,1,1,0,Single carriageway,Daylight,Fine no high winds,Wet or damp,Urban,-5.191895,50.253247
2023501334256,0,0,1,0,2,60,1,0,0,1,0,0,Single carriageway,Daylight,Fine no high winds,Wet or damp,Rural,-3.339908,50.719667
2023501334505,1,0,1,0,2,30,0,1,1,1,1,0,Single carriageway,Darkness - lights lit,Raining no high winds,Wet or damp,Urban,-5.281384,50.101866
2023501334574,0,0,1,0,3,20,0,1,0,1,0,1,Single carriageway,Darkness - lights lit,Fine no high winds,Wet or damp,Urban,-4.781223,50.348446
2023501334755,0,0,2,0,2,30,1,1,0,0,0,1,Unknown,Darkness - no lighting,Fine no high winds,Dry,Rural,-3.859549,50.275079
2023501337104,0,0,1,1,1,30,0,0,1,1,0,1,Single carriageway,Daylight,Raining no high winds,Wet or damp,Urban,-4.164238,50.39085
2023501337198,0,0,1,0,2,60,1,0,0,0,0,0,Single carriageway,Daylight,Fine no high winds,Dry,Rural,-5.398901,50.196578
2023501337428,0,0,4,0,2,30,0,0,1,1,0,0,Single carriageway,Daylight,Raining + high winds,Wet or damp,Urban,-4.148887,50.374954
2023501337916,0,0,1,0,1,60,1,0,0,1,0,0,Single carriageway,Daylight,Fine no high winds,Wet or damp,Rural,-4.336515,50.597914
2023501337964,0,0,1,0,2,60,1,0,0,0,0,0,Single carriageway,Daylight,Fine no high winds,Dry,Rural,-3.481395,50.648868
2023501338305,0,0,1,0,1,60,1,0,0,0,0,0,Single carriageway,Daylight,Fine no high winds,Dry,Rural,-4.172225,50.957459
2023501338471,0,0,1,0,3,70,1,0,1,1,0,1,Dual carriageway,Daylight,Raining no high winds,Wet or damp,Rural,-4.79613,50.430062
2023501338651,1,0,1,0,2,40,1,0,0,0,1,1,Single carriageway,Daylight,Fine no high winds,Dry,Rural,-3.329136,50.739998
2023501338957,0,0,1,0,2,60,1,0,0,0,1,0,Single carriageway,Daylight,Fine no high winds,Dry,Rural,-5.024296,50.421705
2023501338987,0,0,3,0,3,70,1,0,0,0,0,0,Dual carriageway,Daylight,Fine no high winds,Dry,Rural,-3.572969,50.716081
2023501339136,0,0,1,1,1,20,1,0,0,0,0,1,Unknown,Daylight,Fine no high winds,Dry,Rural,-4.717355,50.349139
2023501339435,0,0,1,0,2,30,0,0,0,0,1,0,Single carriageway,Daylight,Fine no high winds,Dry,Urban,-3.510478,50.734822
2023501339624,0,0,2,0,2,30,1,0,1,1,0,0,Single carriageway,Daylight,Raining no high winds,Wet or damp,Rural,-4.940458,50.396636
2023501340779,0,0,1,0,3,70,1,0,0,0,0,0,Dual carriageway,Daylight,Fine no high winds,Dry,Rural,-3.38411,50.924732
2023501341594,0,0,2,0,2,60,1,0,0,0,1,0,Single carriageway,Daylight,Fine no high winds,Dry,Rural,-3.855242,51.034738
2023501341602,0,0,1,0,2,60,1,0,0,0,0,0,Single carriageway,Daylight,Fine no high winds,Dry,Rural,-3.670081,50.44841
2023501341718,0,0,1,1,3,30,0,0,0,0,0,0,Single carriageway,Daylight,Fine no high winds,Dry,Urban,-4.039652,50.37962
2023501341995,1,0,2,0,1,60,1,0,0,0,0,0,Single carriageway,Daylight,Fine no high winds,Dry,Rural,-3.850094,51.057302
2023501342034,0,0,1,1,2,60,1,0,0,0,0,0,Single carriageway,Daylight,Fine no high winds,Dry,Rural,-4.131531,51.177748
2023501342166,0,0,1,0,2,30,0,0,0,0,1,0,Single carriageway,Daylight,Fine no high winds,Dry,Urban,-4.170282,50.373774
2023501342296,0,0,1,0,2,20,0,0,0,0,1,0,Single carriageway,Daylight,Fine no high winds,Dry,Urban,-5.093689,50.157428
2023501342320,0,0,1,0,2,60,1,0,0,0,0,0,Single carriageway,Daylight,Unknown,Dry,Rural,-3.771109,50.862574
2023501342448,1,0,1,1,2,30,1,0,0,0,1,0,Single carriageway,Daylight,Fine no high winds,Dry,Rural,-3.55964,50.439502
2023501342486,0,0,1,0,2,40,1,0,0,0,1,0,Single carriageway,Daylight,Fine no high winds,Dry,Rural,-3.245826,50.700288
2023501342524,0,0,3,0,2,60,1,0,0,0,0,0,Unknown,Daylight,Fine no high winds,Dry,Rural,-4.460742,50.712614
2023501342750,0,0,1,0,2,60,1,0,0,0,1,0,Single carriageway,Daylight,Fine no high winds,Dry,Rural,-3.966914,50.743986
2023501342855,0,0,1,0,2,60,1,0,0,0,0,0,Single carriageway,Daylight,Fine no high winds,Dry,Rural,-4.121312,51.051982
2023501343280,0,0,2,0,2,30,1,1,1,1,0,0,Single carriageway,Darkness - lights lit,Raining + high winds,Wet or damp,Rural,-4.776193,50.548159
2023501343329,0,0,1,0,1,60,1,1,0,0,1,1,Single carriageway,Darkness - no lighting,Unknown,Other,Rural,-4.901499,50.556876
2023501343553,0,0,1,1,2,30,0,0,0,0,1,1,Single carriageway,Daylight,Fine no high winds,Dry,Urban,-3.510917,50.386974
2023501343649,1,0,2,0,2,60,1,0,0,0,1,1,Single carriageway,Daylight,Fine no high winds,Dry,Rural,-4.269613,50.516706
2023501343664,0,0,2,0,2,60,1,0,0,0,0,1,Single carriageway,Daylight,Fine no high winds,Dry,Rural,-4.097299,50.995478
2023501344053,0,0,1,0,2,30,0,1,1,1,1,0,Single carriageway,Darkness - lights lit,Other,Wet or damp,Urban,-4.132341,50.371364
2023501344063,0,0,2,0,1,60,1,1,0,1,0,0,Single carriageway,Darkness - no lighting,Fine no high winds,Wet or damp,Rural,-6.29918,49.915176
2023501344068,0,0,1,1,2,30,1,0,0,0,0,0,Roundabout,Daylight,Fine no high winds,Dry,Rural,-3.409831,50.74647
2023501344099,0,0,1,0,1,40,1,1,1,1,1,0,Single carriageway,Darkness - no lighting,Fog or mist,Wet or damp,Rural,-3.984144,50.557539
2023501344148,0,0,1,0,2,30,1,0,0,0,1,0,Single carriageway,Daylight,Fine no high winds,Dry,Rural,-2.98828,50.779079
2023501344295,0,0,1,0,2,40,1,0,0,0,0,0,Dual carriageway,Daylight,Fine no high winds,Dry,Rural,-4.097442,50.396698
2023501344491,1,0,2,0,2,60,1,1,0,0,0,0,Single carriageway,Darkness - no lighting,Fine no high winds,Dry,Rural,-4.13126,51.179021
2023501344560,0,0,1,0,2,30,1,0,0,0,1,0,Single carriageway,Daylight,Fine no high winds,Dry,Rural,-3.413691,50.707572
2023501344939,0,0,1,0,3,30,0,0,0,0,1,1,Single carriageway,Daylight,Fine no high winds,Dry,Urban,-4.058582,51.078267
2023501344963,0,0,1,0,1,30,0,0,0,0,0,0,Single carriageway,Daylight,Fine no high winds,Dry,Urban,-3.473863,50.57493
2023501345107,0,0,1,0,2,60,1,0,0,0,1,0,Single carriageway,Daylight,Fine no high winds,Dry,Rural,-3.362563,50.840775
2023501345133,0,0,1,0,1,30,0,0,0,0,1,1,Single carriageway,Daylight,Fine no high winds,Dry,Urban,-3.465218,50.718546
2023501345282,0,0,1,0,2,30,1,1,0,0,0,0,Single carriageway,Darkness - lights lit,Fine no high winds,Dry,Rural,-4.095821,50.407799
2023501345381,0,0,1,0,2,60,1,0,0,0,0,0,Single carriageway,Daylight,Fine no high winds,Dry,Rural,-4.352239,50.407454
2023501345725,0,0,1,0,2,60,1,0,0,0,1,1,Single carriageway,Daylight,Fine no high winds,Dry,Rural,-3.846775,50.721039
2023501345726,0,0,1,0,3,30,1,0,0,0,0,0,Single carriageway,Daylight,Fine no high winds,Dry,Rural,-4.464583,50.455704
2023501345764,0,0,1,0,3,30,1,0,0,0,1,1,Single carriageway,Daylight,Fine no high winds,Dry,Rural,-5.412614,50.189212
2023501345767,0,0,1,0,2,60,1,0,0,0,0,0,Single carriageway,Daylight,Fine no high winds,Dry,Rural,-4.72906,50.478798
